2024-11-11 13:01:20 [main] INFO  c.m.s.services.UserService - Registering user: testUser
2024-11-11 13:01:20 [main] INFO  c.m.s.services.UserService - Registering user: testUser
2024-11-11 13:01:20 [main] ERROR c.m.s.services.UserService - User with username or email already exists
2024-11-11 13:01:20 [main] INFO  c.m.s.services.UserService - Authenticating user: testUser
2024-11-11 13:01:20 [main] ERROR c.m.s.services.UserService - User not found: testUser
2024-11-11 13:01:20 [main] INFO  c.m.s.services.UserService - Authenticating user: testUser
2024-11-11 13:01:20 [main] INFO  c.m.s.services.UserService - User authenticated successfully: testUser
2024-11-11 13:01:20 [main] INFO  c.m.s.services.UserService - Registering user: testUser
2024-11-11 13:01:21 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-11-11 13:01:22 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-11-11 13:01:22 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-11-11 13:03:00 [main] INFO  c.m.s.SmartHealthManagementSystemApplicationTests - Starting SmartHealthManagementSystemApplicationTests using Java 21.0.2 with PID 16760 (started by Mukesh in C:\Users\Mukesh\Desktop\INCTURE\Smart_Health_Management\SmartHealthManagementSystem)
2024-11-11 13:03:00 [main] INFO  c.m.s.SmartHealthManagementSystemApplicationTests - No active profile set, falling back to 1 default profile: "default"
2024-11-11 13:03:01 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-11-11 13:03:01 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 101 ms. Found 8 JPA repository interfaces.
2024-11-11 13:03:02 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-11-11 13:03:02 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
2024-11-11 13:03:02 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-11-11 13:03:02 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-11-11 13:03:02 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-11-11 13:03:03 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@5ce3ae71
2024-11-11 13:03:03 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-11-11 13:03:03 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-11-11 13:03:03 [main] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2024-11-11 13:03:05 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-11-11 13:03:05 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-11-11 13:03:06 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2024-11-11 13:03:06 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-11-11 13:03:06 [main] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name userDetailsServiceImpl
2024-11-11 13:03:07 [main] INFO  c.m.s.SmartHealthManagementSystemApplicationTests - Started SmartHealthManagementSystemApplicationTests in 8.469 seconds (process running for 10.757)
2024-11-11 13:03:10 [main] INFO  c.m.s.services.UserService - Authenticating user: testUser
2024-11-11 13:03:10 [main] ERROR c.m.s.services.UserService - Invalid password for user: testUser
2024-11-11 13:03:10 [main] INFO  c.m.s.services.UserService - Registering user: testUser
2024-11-11 13:03:10 [main] INFO  c.m.s.services.UserService - Registering user: testUser
2024-11-11 13:03:10 [main] ERROR c.m.s.services.UserService - User with username or email already exists
2024-11-11 13:03:10 [main] INFO  c.m.s.services.UserService - Authenticating user: testUser
2024-11-11 13:03:10 [main] ERROR c.m.s.services.UserService - User not found: testUser
2024-11-11 13:03:10 [main] INFO  c.m.s.services.UserService - Authenticating user: testUser
2024-11-11 13:03:10 [main] INFO  c.m.s.services.UserService - User authenticated successfully: testUser
2024-11-11 13:03:10 [main] INFO  c.m.s.services.UserService - Registering user: testUser
2024-11-11 13:03:11 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-11-11 13:03:11 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-11-11 13:03:11 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-11-11 13:04:48 [main] INFO  c.m.s.SmartHealthManagementSystemApplicationTests - Starting SmartHealthManagementSystemApplicationTests using Java 21.0.2 with PID 16828 (started by Mukesh in C:\Users\Mukesh\Desktop\INCTURE\Smart_Health_Management\SmartHealthManagementSystem)
2024-11-11 13:04:48 [main] INFO  c.m.s.SmartHealthManagementSystemApplicationTests - No active profile set, falling back to 1 default profile: "default"
2024-11-11 13:04:49 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-11-11 13:04:49 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 118 ms. Found 8 JPA repository interfaces.
2024-11-11 13:04:50 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-11-11 13:04:50 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
2024-11-11 13:04:50 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-11-11 13:04:51 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-11-11 13:04:51 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-11-11 13:04:52 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@99c24c
2024-11-11 13:04:52 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-11-11 13:04:52 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-11-11 13:04:52 [main] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2024-11-11 13:04:54 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-11-11 13:04:54 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-11-11 13:04:54 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2024-11-11 13:04:55 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-11-11 13:04:55 [main] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name userDetailsServiceImpl
2024-11-11 13:04:56 [main] INFO  c.m.s.SmartHealthManagementSystemApplicationTests - Started SmartHealthManagementSystemApplicationTests in 8.639 seconds (process running for 10.771)
2024-11-11 13:04:58 [main] INFO  c.m.s.services.UserService - Authenticating user: testUser
2024-11-11 13:04:58 [main] ERROR c.m.s.services.UserService - Invalid password for user: testUser
2024-11-11 13:04:59 [main] INFO  c.m.s.services.UserService - Registering user: testUser
2024-11-11 13:04:59 [main] INFO  c.m.s.services.UserService - Registering user: testUser
2024-11-11 13:04:59 [main] ERROR c.m.s.services.UserService - User with username or email already exists
2024-11-11 13:04:59 [main] INFO  c.m.s.services.UserService - Authenticating user: testUser
2024-11-11 13:04:59 [main] ERROR c.m.s.services.UserService - User not found: testUser
2024-11-11 13:04:59 [main] INFO  c.m.s.services.UserService - Authenticating user: testUser
2024-11-11 13:04:59 [main] INFO  c.m.s.services.UserService - User authenticated successfully: testUser
2024-11-11 13:04:59 [main] INFO  c.m.s.services.UserService - Registering user: testUser
